Tamaño,Mes,Dia,Año,Raiz,SubDir,SubDir2,Nombre
405171870,11,25,2017,0,1,1.0,arch_ICEBERG_shsketco_39825_1.arch.gz
616579370,11,25,2017,0,1,1.0,arch_ICEBERG_sjskfiav_39827_1.arch.gz
614353835,11,25,2017,0,1,1.0,arch_ICEBERG_skskfibe_39828_1.arch.gz
567042603,11,25,2017,0,1,1.0,arch_ICEBERG_slskfibu_39829_1.arch.gz
640216387,11,25,2017,0,1,1.0,arch_ICEBERG_smskfice_39830_1.arch.gz
619278310,11,25,2017,0,1,1.0,arch_ICEBERG_snskficu_39831_1.arch.gz
604461397,11,25,2017,0,1,1.0,arch_ICEBERG_soskfide_39832_1.arch.gz
420284267,11,25,2017,0,1,1.0,arch_ICEBERG_spskfidt_39833_1.arch.gz
542947747,11,25,2017,0,1,1.0,arch_ICEBERG_sqskfied_39834_1.arch.gz
608549917,11,26,2017,0,1,1.0,arch_ICEBERG_ssskg7e1_39836_1.arch.gz
587038224,11,26,2017,0,1,1.0,arch_ICEBERG_stskg7eq_39837_1.arch.gz
611989441,11,26,2017,0,1,1.0,arch_ICEBERG_suskg7fk_39838_1.arch.gz
636603301,11,26,2017,0,1,1.0,arch_ICEBERG_svskg7ge_39839_1.arch.gz
596604062,11,26,2017,0,1,1.0,arch_ICEBERG_t0skg7h8_39840_1.arch.gz
565590999,11,26,2017,0,1,1.0,arch_ICEBERG_t1skg7i2_39841_1.arch.gz
430089035,11,26,2017,0,1,1.0,arch_ICEBERG_t2skg7is_39842_1.arch.gz
565032516,11,26,2017,0,1,1.0,arch_ICEBERG_t3skg7jc_39843_1.arch.gz
616850207,11,26,2017,0,1,1.0,arch_ICEBERG_t5skgsh1_39845_1.arch.gz
568775029,11,26,2017,0,1,1.0,arch_ICEBERG_t6skgshq_39846_1.arch.gz
638981257,11,26,2017,0,1,1.0,arch_ICEBERG_t7skgsia_39847_1.arch.gz
624958915,11,26,2017,0,1,1.0,arch_ICEBERG_t8skgsiq_39848_1.arch.gz
597997901,11,26,2017,0,1,1.0,arch_ICEBERG_t9skgsja_39849_1.arch.gz
424515926,11,26,2017,0,1,1.0,arch_ICEBERG_taskgsjq_39850_1.arch.gz
579396026,11,26,2017,0,1,1.0,arch_ICEBERG_tbskgska_39851_1.arch.gz
552505468,11,26,2017,0,1,1.0,arch_ICEBERG_tcskgskq_39852_1.arch.gz
590151199,11,26,2017,0,1,1.0,arch_ICEBERG_teskhhjv_39854_1.arch.gz
560886030,11,26,2017,0,1,1.0,arch_ICEBERG_tfskhhkp_39855_1.arch.gz
616724823,11,26,2017,0,1,1.0,arch_ICEBERG_tgskhhl9_39856_1.arch.gz
599752977,11,26,2017,0,1,1.0,arch_ICEBERG_thskhhm3_39857_1.arch.gz
603810511,11,26,2017,0,1,1.0,arch_ICEBERG_tiskhhmt_39858_1.arch.gz
406668116,11,26,2017,0,1,1.0,arch_ICEBERG_tjskhhnd_39859_1.arch.gz
571482010,11,26,2017,0,1,1.0,arch_ICEBERG_tkskhhnt_39860_1.arch.gz
540795142,11,26,2017,0,1,1.0,arch_ICEBERG_tlskhhon_39861_1.arch.gz
621811050,11,26,2017,0,1,1.0,arch_ICEBERG_tnski6n0_39863_1.arch.gz
653070510,11,26,2017,0,1,1.0,arch_ICEBERG_toski6nf_39864_1.arch.gz
592808518,11,26,2017,0,1,1.0,arch_ICEBERG_tpski6nv_39865_1.arch.gz
534210374,11,26,2017,0,1,1.0,arch_ICEBERG_tqski6of_39866_1.arch.gz
493025547,11,26,2017,0,1,1.0,arch_ICEBERG_trski6ov_39867_1.arch.gz
616173726,11,26,2017,0,1,1.0,arch_ICEBERG_tsski6pf_39868_1.arch.gz
584271934,11,26,2017,0,1,1.0,arch_ICEBERG_ttski6pv_39869_1.arch.gz
595209123,11,27,2017,0,1,1.0,arch_ICEBERG_u3skifqn_39875_1.arch.gz
632665595,11,27,2017,0,1,1.0,arch_ICEBERG_u4skifr7_39876_1.arch.gz
570419189,11,27,2017,0,1,1.0,arch_ICEBERG_u5skifrm_39877_1.arch.gz
488249639,11,27,2017,0,1,1.0,arch_ICEBERG_u6skifsg_39878_1.arch.gz
494506744,11,27,2017,0,1,1.0,arch_ICEBERG_u7skift0_39879_1.arch.gz
594083287,11,27,2017,0,1,1.0,arch_ICEBERG_u8skiftg_39880_1.arch.gz
583925759,11,27,2017,0,1,1.0,arch_ICEBERG_u9skifu0_39881_1.arch.gz
626420158,11,27,2017,0,1,1.0,arch_ICEBERG_ubskirq2_39883_1.arch.gz
615582209,11,27,2017,0,1,1.0,arch_ICEBERG_ucskirqr_39884_1.arch.gz
621703261,11,27,2017,0,1,1.0,arch_ICEBERG_udskirrb_39885_1.arch.gz
415468698,11,27,2017,0,1,1.0,arch_ICEBERG_ueskirrr_39886_1.arch.gz
586208331,11,27,2017,0,1,1.0,arch_ICEBERG_ufskirsb_39887_1.arch.gz
624705507,11,27,2017,0,1,1.0,arch_ICEBERG_ugskirsr_39888_1.arch.gz
574883872,11,27,2017,0,1,1.0,arch_ICEBERG_uhskirtb_39889_1.arch.gz
642755258,11,27,2017,0,1,1.0,arch_ICEBERG_ujskjgsv_39891_1.arch.gz
592628349,11,27,2017,0,1,1.0,arch_ICEBERG_ukskjgte_39892_1.arch.gz
480754248,11,27,2017,0,1,1.0,arch_ICEBERG_ulskjgtu_39893_1.arch.gz
524179360,11,27,2017,0,1,1.0,arch_ICEBERG_umskjgue_39894_1.arch.gz
616317449,11,27,2017,0,1,1.0,arch_ICEBERG_unskjguu_39895_1.arch.gz
623100812,11,27,2017,0,1,1.0,arch_ICEBERG_uoskjgvd_39896_1.arch.gz
583648774,11,27,2017,0,1,1.0,arch_ICEBERG_upskjgvt_39897_1.arch.gz
626750320,11,27,2017,0,1,1.0,arch_ICEBERG_urskk5vv_39899_1.arch.gz
594494446,11,27,2017,0,1,1.0,arch_ICEBERG_usskk60p_39900_1.arch.gz
427232186,11,27,2017,0,1,1.0,arch_ICEBERG_utskk61j_39901_1.arch.gz
577708351,11,27,2017,0,1,1.0,arch_ICEBERG_uuskk623_39902_1.arch.gz
597182652,11,27,2017,0,1,1.0,arch_ICEBERG_uvskk62i_39903_1.arch.gz
603731180,11,27,2017,0,1,1.0,arch_ICEBERG_v0skk632_39904_1.arch.gz
589648059,11,27,2017,0,1,1.0,arch_ICEBERG_v1skk63i_39905_1.arch.gz
620508755,11,27,2017,0,1,1.0,arch_ICEBERG_v3skkr30_39907_1.arch.gz
414161109,11,27,2017,0,1,1.0,arch_ICEBERG_v4skkr3q_39908_1.arch.gz
602080476,11,27,2017,0,1,1.0,arch_ICEBERG_v5skkr49_39909_1.arch.gz
637782283,11,27,2017,0,1,1.0,arch_ICEBERG_v6skkr4p_39910_1.arch.gz
604016595,11,27,2017,0,1,1.0,arch_ICEBERG_v7skkr59_39911_1.arch.gz
611991153,11,27,2017,0,1,1.0,arch_ICEBERG_v8skkr5p_39912_1.arch.gz
619729725,11,27,2017,0,1,1.0,arch_ICEBERG_v9skkr69_39913_1.arch.gz
552806957,11,28,2017,0,1,1.0,arch_ICEBERG_vbsklg5v_39915_1.arch.gz
515109420,11,28,2017,0,1,1.0,arch_ICEBERG_vcsklg6f_39916_1.arch.gz
638422272,11,28,2017,0,1,1.0,arch_ICEBERG_vdsklg6v_39917_1.arch.gz
647972516,11,28,2017,0,1,1.0,arch_ICEBERG_vesklg7f_39918_1.arch.gz
644662094,11,28,2017,0,1,1.0,arch_ICEBERG_vfsklg7v_39919_1.arch.gz
633870275,11,28,2017,0,1,1.0,arch_ICEBERG_vgsklg8f_39920_1.arch.gz
652491460,11,28,2017,0,1,1.0,arch_ICEBERG_vhsklg8u_39921_1.arch.gz
623674826,11,28,2017,0,1,1.0,arch_ICEBERG_vjskm58u_39923_1.arch.gz
649713734,11,28,2017,0,1,1.0,arch_ICEBERG_vkskm59e_39924_1.arch.gz
604170538,11,28,2017,0,1,1.0,arch_ICEBERG_vlskm59u_39925_1.arch.gz
623223467,11,28,2017,0,1,1.0,arch_ICEBERG_vmskm5ae_39926_1.arch.gz
686772757,11,28,2017,0,1,1.0,arch_ICEBERG_vnskm5au_39927_1.arch.gz
600323631,11,28,2017,0,1,1.0,arch_ICEBERG_voskm5be_39928_1.arch.gz
553939789,11,28,2017,0,1,1.0,arch_ICEBERG_vqskmqc1_39930_1.arch.gz
565568662,11,28,2017,0,1,1.0,arch_ICEBERG_vrskmqcr_39931_1.arch.gz
544798487,11,28,2017,0,1,1.0,arch_ICEBERG_vsskmqda_39932_1.arch.gz
566885125,11,28,2017,0,1,1.0,arch_ICEBERG_vtskmqdq_39933_1.arch.gz
545389105,11,28,2017,0,1,1.0,arch_ICEBERG_vuskmqea_39934_1.arch.gz
588751767,11,28,2017,0,1,1.0,arch_ICEBERG_vvskmqeq_39935_1.arch.gz
10360839602,11,13,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39338_959886014_1.bkp.gz
11151261110,11,13,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39339_959888060_1.bkp.gz
10367354027,11,13,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39340_959890196_1.bkp.gz
927963,11,13,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39341_959891961_1.bkp.gz
10758158704,11,20,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39604_960490814_1.bkp.gz
11138963791,11,20,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39605_960492879_1.bkp.gz
10339786333,11,20,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39606_960495025_1.bkp.gz
928019,11,20,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39607_960496830_1.bkp.gz
10689046172,11,27,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39871_961095614_1.bkp.gz
14714785430,11,27,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39872_961097700_1.bkp.gz
6857976265,11,27,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39873_961100116_1.bkp.gz
927131,11,27,2017,0,1,1.0,RMAN_BD_0_ICEBERG_39874_961101641_1.bkp.gz
10611418094,12,4,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40175_961786813_1.bkp.gz
14718488583,12,4,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40176_961788858_1.bkp.gz
6911353627,12,4,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40177_961791284_1.bkp.gz
931390,12,4,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40178_961792790_1.bkp.gz
7624344302,12,11,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40436_962391615_1.bkp.gz
14466756688,12,11,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40437_962393331_1.bkp.gz
10265467479,12,11,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40438_962395696_1.bkp.gz
927997,12,11,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40439_962397662_1.bkp.gz
11511283562,12,18,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40790_962996414_1.bkp.gz
11276346839,12,18,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40791_962998370_1.bkp.gz
10243033788,12,18,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40792_963000505_1.bkp.gz
935596,12,18,2017,0,1,1.0,RMAN_BD_0_ICEBERG_40793_963002481_1.bkp.gz
614787924,11,16,2017,0,1,1.0,RMAN_BD_1_ICEBERG_39435_960145620_1.bkp.gz
110739768,11,16,2017,0,1,1.0,RMAN_BD_1_ICEBERG_39436_960145915_1.bkp.gz
458931100,11,16,2017,0,1,1.0,RMAN_BD_1_ICEBERG_39437_960146091_1.bkp.gz
920312,11,16,2017,0,1,1.0,RMAN_BD_1_ICEBERG_39438_960146366_1.bkp.gz
693521268,11,23,2017,0,1,1.0,RMAN_BD_1_ICEBERG_39716_960750399_1.bkp.gz
216863770,11,23,2017,0,1,1.0,RMAN_BD_1_ICEBERG_39717_960750714_1.bkp.gz
471593961,11,23,2017,0,1,1.0,RMAN_BD_1_ICEBERG_39718_960750929_1.bkp.gz
923524,11,23,2017,0,1,1.0,RMAN_BD_1_ICEBERG_39719_960751205_1.bkp.gz
1084288308,11,30,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40009_961355228_1.bkp.gz
154716042,11,30,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40010_961355643_1.bkp.gz
695022188,11,30,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40011_961355838_1.bkp.gz
931838,11,30,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40012_961356184_1.bkp.gz
481584546,12,7,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40279_962046438_1.bkp.gz
155161625,12,7,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40280_962046733_1.bkp.gz
700716416,12,7,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40281_962046929_1.bkp.gz
928442,12,7,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40282_962047244_1.bkp.gz
573610739,12,14,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40560_962651236_1.bkp.gz
224325236,12,14,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40561_962651602_1.bkp.gz
785218481,12,14,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40562_962651837_1.bkp.gz
931248,12,14,2017,0,1,1.0,RMAN_BD_1_ICEBERG_40563_962652203_1.bkp.gz
17235076,12,14,2017,0,1,1.0,RMAN_BD_1_ICEBERG_4868_962654419_1.bkp.gz
65013,12,14,2017,0,1,1.0,RMAN_BD_1_ICEBERG_4869_962654434_1.bkp.gz
969982,11,28,2017,0,1,1.0,RMAN_CF_ICEBERG_0hsknfel_39953_1.CTL.gz
969752,11,29,2017,0,1,1.0,RMAN_CF_ICEBERG_0ssko4hk_39964_1.CTL.gz
970823,11,29,2017,0,1,1.0,RMAN_CF_ICEBERG_17skopkk_39975_1.CTL.gz
971552,11,29,2017,0,1,1.0,RMAN_CF_ICEBERG_1iskpenk_39986_1.CTL.gz
972478,11,29,2017,0,1,1.0,RMAN_CF_ICEBERG_1tskq3ql_39997_1.CTL.gz
973490,11,30,2017,0,1,1.0,RMAN_CF_ICEBERG_2nskqotl_40023_1.CTL.gz
974039,11,30,2017,0,1,1.0,RMAN_CF_ICEBERG_32skre0k_40034_1.CTL.gz
975143,11,30,2017,0,1,1.0,RMAN_CF_ICEBERG_3dsks33k_40045_1.CTL.gz
975603,11,30,2017,0,1,1.0,RMAN_CF_ICEBERG_3oskso6k_40056_1.CTL.gz
983554,12,1,2017,0,1,1.0,RMAN_CF_ICEBERG_51sl20uk_40097_1.CTL.gz
986382,12,2,2017,0,1,1.0,RMAN_CF_ICEBERG_59sl2m1k_40105_1.CTL.gz
987743,12,2,2017,0,1,1.0,RMAN_CF_ICEBERG_5hsl3b4k_40113_1.CTL.gz
988582,12,2,2017,0,1,1.0,RMAN_CF_ICEBERG_5qsl407k_40122_1.CTL.gz
990006,12,2,2017,0,1,1.0,RMAN_CF_ICEBERG_63sl4laj_40131_1.CTL.gz
989633,12,3,2017,0,1,1.0,RMAN_CF_ICEBERG_6csl5adl_40140_1.CTL.gz
989638,12,3,2017,0,1,1.0,RMAN_CF_ICEBERG_6lsl5vgk_40149_1.CTL.gz
990278,12,3,2017,0,1,1.0,RMAN_CF_ICEBERG_6usl6kji_40158_1.CTL.gz
991697,12,3,2017,0,1,1.0,RMAN_CF_ICEBERG_76sl79mk_40166_1.CTL.gz
991328,12,4,2017,0,1,1.0,RMAN_CF_ICEBERG_7esl7ctn_40174_1.CTL.gz
992593,12,4,2017,0,1,1.0,RMAN_CF_ICEBERG_7qsl7upk_40186_1.CTL.gz
989821,11,9,2017,0,1,1.0,RMAN_CF_ICEBERG_7usj3d1j_39166_1.CTL.gz
991896,12,4,2017,0,1,1.0,RMAN_CF_ICEBERG_82sl8jsk_40194_1.CTL.gz
991181,11,9,2017,0,1,1.0,RMAN_CF_ICEBERG_88sj424k_39176_1.CTL.gz
991456,12,4,2017,0,1,1.0,RMAN_CF_ICEBERG_8asl98vl_40202_1.CTL.gz
990716,12,4,2017,0,1,1.0,RMAN_CF_ICEBERG_8isl9u2l_40210_1.CTL.gz
989914,12,5,2017,0,1,1.0,RMAN_CF_ICEBERG_8qslaj5l_40218_1.CTL.gz
991359,11,9,2017,0,1,1.0,RMAN_CF_ICEBERG_92sj4n7l_39202_1.CTL.gz
989417,12,5,2017,0,1,1.0,RMAN_CF_ICEBERG_92slb88k_40226_1.CTL.gz
988657,12,5,2017,0,1,1.0,RMAN_CF_ICEBERG_98slbtbl_40232_1.CTL.gz
992031,11,9,2017,0,1,1.0,RMAN_CF_ICEBERG_9csj5cak_39212_1.CTL.gz
987349,12,5,2017,0,1,1.0,RMAN_CF_ICEBERG_9fslciek_40239_1.CTL.gz
993693,11,10,2017,0,1,1.0,RMAN_CF_ICEBERG_9msj61dl_39222_1.CTL.gz
985834,12,6,2017,0,1,1.0,RMAN_CF_ICEBERG_9msld7hk_40246_1.CTL.gz
984703,12,6,2017,0,1,1.0,RMAN_CF_ICEBERG_9usldskk_40254_1.CTL.gz
993820,11,10,2017,0,1,1.0,RMAN_CF_ICEBERG_a1sj6mgk_39233_1.CTL.gz
982881,12,6,2017,0,1,1.0,RMAN_CF_ICEBERG_a6slehnm_40262_1.CTL.gz
995173,11,10,2017,0,1,1.0,RMAN_CF_ICEBERG_acsj7bjo_39244_1.CTL.gz
984529,12,6,2017,0,1,1.0,RMAN_CF_ICEBERG_aeslf6qk_40270_1.CTL.gz
996547,11,10,2017,0,1,1.0,RMAN_CF_ICEBERG_amsj80mk_39254_1.CTL.gz
996951,11,11,2017,0,1,1.0,RMAN_CF_ICEBERG_b0sj8lpk_39264_1.CTL.gz
982976,12,7,2017,0,1,1.0,RMAN_CF_ICEBERG_b2slfrtk_40290_1.CTL.gz
997074,11,11,2017,0,1,1.0,RMAN_CF_ICEBERG_basj9asl_39274_1.CTL.gz
983220,12,7,2017,0,1,1.0,RMAN_CF_ICEBERG_baslgh0l_40298_1.CTL.gz
981882,12,7,2017,0,1,1.0,RMAN_CF_ICEBERG_bislh63k_40306_1.CTL.gz
979531,12,7,2017,0,1,1.0,RMAN_CF_ICEBERG_bqslhr6k_40314_1.CTL.gz
979793,12,8,2017,0,1,1.0,RMAN_CF_ICEBERG_c4slig9k_40324_1.CTL.gz
981508,12,8,2017,0,1,1.0,RMAN_CF_ICEBERG_ceslj5ck_40334_1.CTL.gz
980567,12,8,2017,0,1,1.0,RMAN_CF_ICEBERG_cosljqfi_40344_1.CTL.gz
993373,11,12,2017,0,1,1.0,RMAN_CF_ICEBERG_d1sjd9ej_39329_1.CTL.gz
980850,12,8,2017,0,1,1.0,RMAN_CF_ICEBERG_d1slkfil_40353_1.CTL.gz
993024,11,13,2017,0,1,1.0,RMAN_CF_ICEBERG_d9sjdclo_39337_1.CTL.gz
982651,12,9,2017,0,1,1.0,RMAN_CF_ICEBERG_dasll4lk_40362_1.CTL.gz
980076,12,9,2017,0,1,1.0,RMAN_CF_ICEBERG_djsllpol_40371_1.CTL.gz
992884,11,13,2017,0,1,1.0,RMAN_CF_ICEBERG_dlsjduhl_39349_1.CTL.gz
991025,11,13,2017,0,1,1.0,RMAN_CF_ICEBERG_dtsjejkk_39357_1.CTL.gz
985144,12,9,2017,0,1,1.0,RMAN_CF_ICEBERG_dtslmerk_40381_1.CTL.gz
989555,11,13,2017,0,1,1.0,RMAN_CF_ICEBERG_e5sjf8nj_39365_1.CTL.gz
986306,12,9,2017,0,1,1.0,RMAN_CF_ICEBERG_e7sln3ul_40391_1.CTL.gz
988686,11,13,2017,0,1,1.0,RMAN_CF_ICEBERG_ecsjftqk_39372_1.CTL.gz
987668,12,10,2017,0,1,1.0,RMAN_CF_ICEBERG_ehslnp1l_40401_1.CTL.gz
987374,11,14,2017,0,1,1.0,RMAN_CF_ICEBERG_ejsjgitk_39379_1.CTL.gz
985522,11,14,2017,0,1,1.0,RMAN_CF_ICEBERG_eqsjh80k_39386_1.CTL.gz
989289,12,10,2017,0,1,1.0,RMAN_CF_ICEBERG_eqsloe4k_40410_1.CTL.gz
983394,11,14,2017,0,1,1.0,RMAN_CF_ICEBERG_f0sjht3l_39392_1.CTL.gz
988979,12,10,2017,0,1,1.0,RMAN_CF_ICEBERG_f3slp37i_40419_1.CTL.gz
980740,11,14,2017,0,1,1.0,RMAN_CF_ICEBERG_f6sjii6k_39398_1.CTL.gz
987958,12,10,2017,0,1,1.0,RMAN_CF_ICEBERG_fcslpoak_40428_1.CTL.gz
977928,11,15,2017,0,1,1.0,RMAN_CF_ICEBERG_fdsjj79k_39405_1.CTL.gz
986771,12,11,2017,0,1,1.0,RMAN_CF_ICEBERG_fjslprho_40435_1.CTL.gz
977169,11,15,2017,0,1,1.0,RMAN_CF_ICEBERG_fksjjsck_39412_1.CTL.gz
974663,11,15,2017,0,1,1.0,RMAN_CF_ICEBERG_frsjkhfk_39419_1.CTL.gz
984572,12,11,2017,0,1,1.0,RMAN_CF_ICEBERG_fuslqddl_40446_1.CTL.gz
975450,11,15,2017,0,1,1.0,RMAN_CF_ICEBERG_g2sjl6ik_39426_1.CTL.gz
983434,12,11,2017,0,1,1.0,RMAN_CF_ICEBERG_g5slr2gk_40453_1.CTL.gz
981642,12,11,2017,0,1,1.0,RMAN_CF_ICEBERG_gcslrnjl_40460_1.CTL.gz
980333,12,11,2017,0,1,1.0,RMAN_CF_ICEBERG_glslscml_40469_1.CTL.gz
973609,11,16,2017,0,1,1.0,RMAN_CF_ICEBERG_gmsjlrlk_39446_1.CTL.gz
972458,11,16,2017,0,1,1.0,RMAN_CF_ICEBERG_gusjmgok_39454_1.CTL.gz
981161,12,12,2017,0,1,1.0,RMAN_CF_ICEBERG_gvslt1pl_40479_1.CTL.gz
973078,11,16,2017,0,1,1.0,RMAN_CF_ICEBERG_h6sjn5rl_39462_1.CTL.gz
980591,12,12,2017,0,1,1.0,RMAN_CF_ICEBERG_h9sltmsl_40489_1.CTL.gz
972682,11,16,2017,0,1,1.0,RMAN_CF_ICEBERG_hesjnquk_39470_1.CTL.gz
980717,12,12,2017,0,1,1.0,RMAN_CF_ICEBERG_hislubvk_40498_1.CTL.gz
972003,11,17,2017,0,1,1.0,RMAN_CF_ICEBERG_hmsjog1j_39478_1.CTL.gz
981238,12,12,2017,0,1,1.0,RMAN_CF_ICEBERG_hrslv12k_40507_1.CTL.gz
973322,11,17,2017,0,1,1.0,RMAN_CF_ICEBERG_husjp54k_39486_1.CTL.gz
980547,12,13,2017,0,1,1.0,RMAN_CF_ICEBERG_i5slvm5k_40517_1.CTL.gz
972611,11,17,2017,0,1,1.0,RMAN_CF_ICEBERG_i6sjpq7l_39494_1.CTL.gz
972853,11,30,2017,0,1,1.0,RMAN_CF_ICEBERG_ICEBERG_28skq71q_40008_1.CTL.gz
982620,12,7,2017,0,1,1.0,RMAN_CF_ICEBERG_ICEBERG_amslfa1q_40278_1.CTL.gz
973956,11,16,2017,0,1,1.0,RMAN_CF_ICEBERG_ICEBERG_gasjl9pp_39434_1.CTL.gz
983373,12,14,2017,0,1,1.0,RMAN_CF_ICEBERG_ICEBERG_jfsm1olr_40559_1.CTL.gz
964059,11,23,2017,0,1,1.0,RMAN_CF_ICEBERG_ICEBERG_p3sk7odn_39715_1.CTL.gz
981681,12,13,2017,0,1,1.0,RMAN_CF_ICEBERG_ifsm0b8k_40527_1.CTL.gz
971620,11,17,2017,0,1,1.0,RMAN_CF_ICEBERG_ihsjqfak_39505_1.CTL.gz
982847,12,13,2017,0,1,1.0,RMAN_CF_ICEBERG_ipsm10bk_40537_1.CTL.gz
972971,11,18,2017,0,1,1.0,RMAN_CF_ICEBERG_irsjr4dk_39515_1.CTL.gz
982386,12,13,2017,0,1,1.0,RMAN_CF_ICEBERG_j3sm1lel_40547_1.CTL.gz
973110,11,18,2017,0,1,1.0,RMAN_CF_ICEBERG_j6sjrpgl_39526_1.CTL.gz
973769,11,18,2017,0,1,1.0,RMAN_CF_ICEBERG_jisjseji_39538_1.CTL.gz
974030,11,18,2017,0,1,1.0,RMAN_CF_ICEBERG_jtsjt3mk_39549_1.CTL.gz
984343,12,14,2017,0,1,1.0,RMAN_CF_ICEBERG_k0sm2ahm_40576_1.CTL.gz
973286,11,19,2017,0,1,1.0,RMAN_CF_ICEBERG_k8sjtopl_39560_1.CTL.gz
987972,12,14,2017,0,1,1.0,RMAN_CF_ICEBERG_kesm2vkl_40590_1.CTL.gz
973182,11,19,2017,0,1,1.0,RMAN_CF_ICEBERG_kjsjudsl_39571_1.CTL.gz
989587,12,14,2017,0,1,1.0,RMAN_CF_ICEBERG_ktsm3knk_40605_1.CTL.gz
973585,11,19,2017,0,1,1.0,RMAN_CF_ICEBERG_kusjv2vi_39582_1.CTL.gz
973121,11,19,2017,0,1,1.0,RMAN_CF_ICEBERG_l9sjvo2k_39593_1.CTL.gz
990836,12,14,2017,0,1,1.0,RMAN_CF_ICEBERG_lbsm49qk_40619_1.CTL.gz
973387,11,20,2017,0,1,1.0,RMAN_CF_ICEBERG_ljsjvr9o_39603_1.CTL.gz
991475,12,15,2017,0,1,1.0,RMAN_CF_ICEBERG_lpsm4utk_40633_1.CTL.gz
973804,11,20,2017,0,1,1.0,RMAN_CF_ICEBERG_m1sk0d5k_39617_1.CTL.gz
992014,12,15,2017,0,1,1.0,RMAN_CF_ICEBERG_m7sm5k0k_40647_1.CTL.gz
974258,11,20,2017,0,1,1.0,RMAN_CF_ICEBERG_mbsk128k_39627_1.CTL.gz
974698,11,20,2017,0,1,1.0,RMAN_CF_ICEBERG_mlsk1nbm_39637_1.CTL.gz
991003,12,15,2017,0,1,1.0,RMAN_CF_ICEBERG_mlsm693l_40661_1.CTL.gz
975565,11,20,2017,0,1,1.0,RMAN_CF_ICEBERG_mtsk2cek_39645_1.CTL.gz
991390,12,15,2017,0,1,1.0,RMAN_CF_ICEBERG_n4sm6u6k_40676_1.CTL.gz
973783,11,21,2017,0,1,1.0,RMAN_CF_ICEBERG_n5sk31hk_39653_1.CTL.gz
973366,11,21,2017,0,1,1.0,RMAN_CF_ICEBERG_ndsk3mkk_39661_1.CTL.gz
991065,12,16,2017,0,1,1.0,RMAN_CF_ICEBERG_nism7j9k_40690_1.CTL.gz
972095,11,21,2017,0,1,1.0,RMAN_CF_ICEBERG_njsk4bnk_39667_1.CTL.gz
968587,11,21,2017,0,1,1.0,RMAN_CF_ICEBERG_nqsk50qk_39674_1.CTL.gz
991830,12,16,2017,0,1,1.0,RMAN_CF_ICEBERG_o0sm88cl_40704_1.CTL.gz
966794,11,22,2017,0,1,1.0,RMAN_CF_ICEBERG_o2sk5ltk_39682_1.CTL.gz
968255,11,22,2017,0,1,1.0,RMAN_CF_ICEBERG_oask6b0k_39690_1.CTL.gz
992083,12,16,2017,0,1,1.0,RMAN_CF_ICEBERG_ogsm8tfj_40720_1.CTL.gz
966872,11,22,2017,0,1,1.0,RMAN_CF_ICEBERG_oisk703k_39698_1.CTL.gz
965807,11,22,2017,0,1,1.0,RMAN_CF_ICEBERG_oqsk7l6l_39706_1.CTL.gz
992960,12,17,2017,0,1,1.0,RMAN_CF_ICEBERG_pcsma7ll_40748_1.CTL.gz
964801,11,23,2017,0,1,1.0,RMAN_CF_ICEBERG_pgsk8a9k_39728_1.CTL.gz
993556,12,17,2017,0,1,1.0,RMAN_CF_ICEBERG_pnsmasok_40759_1.CTL.gz
967312,11,23,2017,0,1,1.0,RMAN_CF_ICEBERG_posk8vcl_39736_1.CTL.gz
967220,11,23,2017,0,1,1.0,RMAN_CF_ICEBERG_q0sk9kfk_39744_1.CTL.gz
